Date,Topic,Comment
"['03/17/2020, 23:52:20']",['MichiganVotes'],RT @AliAlAhmed_en: I can confirm that an employee at @StateDept has tested positive for #coronavirus . #CPACcoronavirus #MichiganVotes
"['03/17/2020, 23:52:20']",['MichiganVotes'],@realDonaldTrump Listen if you insult @GovWhitmer you are in fact NOT standing with Michigan but against us.  This is not a time to further your political agenda.  #puremichigan #michigancoronavirus #michiganvotes
"['03/17/2020, 23:52:20']",['MichiganVotes'],@BillKristol @gtconway3d Michigander here. @GovWhitmer is doing a great job. I feel she is taking all the appropriate steps to keep us safe. @realDonaldTrump is just butt hurt because she called his administration out on @MSNBC. #coronavirus #CoronavirusOutbreak #MichiganPrimary #michiganvotes
"['03/17/2020, 23:52:20']",['PrimaryElection'],#PrimaryElection: Our goals are that everyone who wants to vote will be able to vote and that no one has to choose between their constitutional right to vote and their health. #COVID19 #COVID19OhioReady
"['03/17/2020, 23:52:20']",['PrimaryElection'],Tracking the #economy &amp; #stockmarket on #SuperTuesday2 #PrimaryElection night with the amazing #FoxNews election team! #WallStreet bounced back ️1000pts after worst day since 2008 on hopes of #payrolltaxcut &amp; deferments to shield #coronavirus impact! What a treat to be included! https://t.co/c2QDKGtE0I
"['03/17/2020, 23:52:20']",['PrimaryElection'],"Government: ""Social Distance""
Also Government:
#PrimaryElection #coronavirus #CoronavirusPandemic #CoronaVirusUpdate #Covid_19 #SocialDistancing #stayhomechallenge #VoteBlue2020 #VoteBlueToSaveAmerica #Primary2020 #Primaries https://t.co/AHJZUPg5kY"
"['03/17/2020, 23:52:20']",['PrimaryElection'],"Uncharted waters ahead... Sit back and watch it unfold.  Unsettling...but our current reality ... #WeAreInThisTogether
#coronavirus #China #Elections #PrimaryElection #ChineseVirus #StockMarket #COVID #lockdown #homeschooling #onlineclasses #StopTheMadness 
#USA &gt; #China https://t.co/B47UbcuKCQ"
"['03/17/2020, 23:52:20']",['CashAppWisdom'],"Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $200-$500 through CashApp, Apple Pay #, Venmo or Zelle  drop all tags in comments) ️ #Cashappblessing 
#CashAppWisdom https://t.co/x87o7Q9Z9d"
"['03/18/2020, 23:45:06']",['SiestaKey'],"@CityofSarasota PLEASE STOP SCREWING THIS UP WORSE THAN OUR FEDERAL GOVT. CLOSE THE BEACHES ASAP. PUT YOUR CITIZENS AND COMMUNITY HEALTH FIRST. #coronavirus #SiestaKey #Sarasota #floridabeaches 
Crescent Club, SKOB, Gilligans bars ALL NEED TO SHUT DOWN ASAP. THIS IS RIDICULOUS!"
"['03/18/2020, 23:45:06']",['SiestaKey'],@CityofSarasota @madden_chase @SRQCountyGov SHUT THEM DOWN AND DO YOUR JOB! PEOPLE ARE NOT LISTENING! BARS AND BEACHES ON SIESTA KEY STILL OVERCROWDED. #coronavirus #FLORIDA #SiestaKey @realDonaldTrump
"['03/18/2020, 23:45:06']",['SiestaKey'],@CityofSarasota @LizAlpert @HeraldTribune @ObserverGroup @SNNTV @mysuncoast @10NewsWTSP @FOX13News @WFLA @abcactionnews @SRQChirps @SarasotaMagazin SHUT DOWN THE BEACHES AND BARS ON SIESTA KEY! #coronavirus #sarasota #siestakey @GovRonDeSantis DO YOUR JOB!
"['03/18/2020, 23:45:06']",['SiestaKey'],"@LizAlpert @SarasotaSheriff  When are you going to step up and close our beaches and bars in #Sarasota? BARS still OPEN on #SiestaKey AND spreading the #coronavirus. WILL YOU PLEASE BE LEADERS! BUSINESS’ NOT PUTTING PUBLIC HEALTH FIRST! 
@GovRonDeSantis 
Send help @BillyCorben"
"['03/18/2020, 23:45:06']",['Sears Tower'],"I saw ""Sears Tower"" trending and was afraid it had either died or caught the coronavirus."
"['03/18/2020, 23:45:06']",['Sears Tower'],"@rabiasquared Just ignore this asshole.  I live in Chicago where they tried to change the name of the Sears Tower and everyone decided, you know what, we aren't changing the name.  We can do the same thing with the coronavirus."
"['03/18/2020, 23:45:06']",['Catholics for Trump'],"Out of an abundance of caution because of the coronavirus outbreak, the President’s campaign is postponing the Catholics for Trump event scheduled for March 19th in Milwaukee. It will be rescheduled."
"['03/18/2020, 23:45:06']",['Catholics for Trump'],"@realDonaldTrump #POLAND love President TRUMP ️

Catholics in Poland prostrating to implore the mercy of God, for the end of coronavirus after Holy Mass

Poland Thanks to prayer, he has only 280 patients

Only through prayer will we win together American Brothers @VP https://t.co/tsPA2abnyD"
"['03/18/2020, 23:45:06']",['Catholics for Trump'],Wisconsin 'Catholics for Trump' rally postponed over coronavirus concerns https://t.co/kgo8FJtk96 #FoxNews
"['03/18/2020, 23:45:06']",['Alex Jones'],"I ordered Alex Jones to immediately stop selling &amp; marketing products as a treatment or cure for #coronavirus on his website.
 
If he doesn't cease &amp; desist these activities immediately, I won't hesitate to take legal action &amp; hold him accountable for the harm he’s caused."
"['03/18/2020, 23:45:06']",['Alex Jones'],"There's not a lot of disinformation on mainstream websites but here's the ex-UKIP leader sharing a piece from the  Daily Express claiming coronavirus was created on purpose in a Chinese lab, based on claims made on The Alex Jones Show. https://t.co/8hvXQ94zKB"
"['03/18/2020, 23:45:06']",['Alex Jones'],"1/ Today, health officials say there is no known cure for #COVID19. But televangelist Jim Bakker and radio host Alex Jones have been peddling fake remedies like toothpaste with silver in it. https://t.co/vxIIqPLUxJ"
"['03/18/2020, 23:45:06']",['Alex Jones'],I'm not sure if a lot of us realize just how many ppl buy into Alex Jones type conspiracy theories about the coronavirus being a plot by politicians in a pagan cabal. I checked one of my favorite YouTubers who normally talks about totally different issues saying this.
"['03/18/2020, 23:45:06']",['Rask'],Tuukka Rask leaving #Bruins practice after it was cancelled Bev of #CoronavirusPandemic. https://t.co/3iAOgi9PxA
"['03/18/2020, 23:45:06']",['US Soccer'],"The 24-nation Euro 2020 soccer tournament, which was scheduled for June, has been postponed to 2021 over #coronavirus outbreak https://t.co/pyL89hUbQp https://t.co/P1ZONAHwR9"
"['03/18/2020, 23:45:06']",['US Soccer'],The Euro 2020 soccer Championship has been postponed to 2021 due to the #coronavirus pandemic https://t.co/pyL89hUbQp https://t.co/EhFNJMSfOb
"['03/18/2020, 23:45:06']",['US Soccer'],"Valencia say 35% of squad, staff tested positive for coronavirus https://t.co/9ioqQXGOBt https://t.co/9oYD4SSdp2"
"['03/18/2020, 23:45:06']",['US Soccer'],"The head of Japanese soccer, who is also the vice chairman of the Japan Olympic Committee, has tested positive for the coronavirus. He had recently visited Europe and the US. 

by @mariyamaguchi 
https://t.co/FQrne56xU7"
"['03/18/2020, 23:45:06']",['US Soccer'],"Even though corona is among us that doesn’t mean you stop training. I’ve loved seeing all the athletes working out and trying hard! This will be over soon but we all have to have patience. Stay safe and healthy everyone!! @usclubsoccer 
#corona #coronavirus #soccer #soccergirl https://t.co/Ivkto0iSI6"
"['03/18/2020, 23:45:06']",['Robert Morris'],#BREAKING: Robert Morris University says an official who worked the NEC men's basketball championship game at the UPMC Events Center has tested positive for coronavirus. https://t.co/1peuQKu5jL
"['03/18/2020, 23:45:06']",['Robert Morris'],"A referee has tested positive for the coronavirus.  He worked the NEC men's basketball championship game at the UPMC Events Center at Robert Morris University last week.
https://t.co/TkSQG7AfUj"
"['03/18/2020, 23:45:06']",['Robert Morris'],"COVID-19 Update:

Effective Monday, March 16, Robert Morris University will conduct all classes online or using alternative instructional methods through April 27.

Classes are canceled Thursday and Friday, March 12-13 for faculty and staff to prepare.

 https://t.co/ZCfIX7xoc6 https://t.co/h6PQuIBEPD"
"['03/18/2020, 23:45:06']",['Hofstra'],"@jimbaumbach @saintIournt I lost my restaurant job and most of my teaching gig because of COVID. I'm not from LI, though I attended Hofstra U."
"['03/18/2020, 23:45:06']",['CloseTheSchools'],"I’m a big advocate for Home-schooling tho, so if anything maybe the Chinese Virus will get more parents home-schooling their kids and out of the Leftist public ‘education’ system! 
#CloseTheSchools #COVID2019"
"['03/18/2020, 23:45:06']",['CloseTheSchools'],"It’s hard to sleep when there’s an absolute moron in charge and knowing that a lot of innocent people are going to die because of it.

#COVID #CancelEverything #CloseTheSchools #CoronavirusPandemic https://t.co/82thku4oBQ"
"['03/18/2020, 23:45:06']",['CloseTheSchools'],"#closetheschools! More than 235,000 sign petition calling for Boris Johnson to send pupils home over coronavirus https://t.co/8Gj78kDKmg"
"['03/18/2020, 23:45:06']",['CloseTheSchools'],"In little more than a week, NYC has seen 329 confirmed cases of #coronavirus (not to mention the thousands of unconfirmed cases).   How much longer is @NYCMayor willing to wait before the tsunami crushes the healthcare system?  #shutdownNYC #CloseTheSchools"
"['03/18/2020, 23:45:06']",['CloseTheSchools'],"Previous outbreaks with early #CloseTheSchools showed it delayed transmission for a bit.  

And then led to a HIGHER THAN PREVIOUSLY EXPECTED PEAK.   For behavioural and viral reasons. 

Too early and it doesn’t work.  It is complex. 

Work with this lot not the #FakeNews https://t.co/MQAUJYXD66"
"['03/18/2020, 23:45:06']",['CloseTheSchools'],"A decision on whether to shut schools across Australia will be announced after the PM and state leaders meet with chief medical officers at a special cabinet meeting at midday today
@newscomauHQ #coronavirusaustralia
#coronavirus #CloseTheSchools
https://t.co/6BYhUf1YGt"
"['03/18/2020, 23:45:06']",['CloseTheSchools'],"Uh, herein lies the absurdity of #CloseTheSchools ...

You know to reopen the schools when the roads are clear of the snow, with coronavirus, once you close them, there will NEVER be an obviously safe time to reopen them!!!!

Please think this through people!!! https://t.co/KvSxRdAONM"
"['03/18/2020, 23:45:06']",['CloseTheSchools'],#auspol #Scomovirus #australialockdown #CovidUnis #COVID2019AU #CloseTheSchoolsNow #CloseTheSchools https://t.co/OBSQDfwmf3
"['03/18/2020, 23:45:06']",['CloseTheSchools'],RT @lazzamar: My wife’s school has an absentee rate of 18% today : parents are doing what the government should be #COVID19Aus #CloseTheSch…
"['03/18/2020, 23:45:06']",['CloseTheSchools'],RT @ClareM45383841: @ScottMorrisonMP #CloseTheSchools I  don’t have the view that by closing for 2 weeks will fix the coronavirus situation…
"['03/18/2020, 23:45:06']",['CloseTheSchools'],RT @lazzamar: My wife’s school has an absentee rate of 18% today : parents are doing what the government should be #COVID19Aus #CloseTheSch…
"['03/18/2020, 23:45:06']",['CloseTheSchools'],RT @Tim_JohansenUAE: @JerrieDemasi @9NewsPerth @MarkMcGowanMP @ScottMorrisonMP #CloseTheSchools #COVID2019AU https://t.co/pRemcd1iBM
"['03/18/2020, 23:45:06']",['CloseTheSchools'],"RT @aziki819: Please increase testing for the #COVID2019AU! Please #CloseTheSchools! Please #StopPanicBuying grocery stores won't close, ev…"
"['03/18/2020, 23:45:06']",['CloseTheSchools'],@BernardKeane Go to any preschool &amp; you'll collect evidence on how well 3 - 5yo's practice social distancing or cover their mouths when coughing/sneezing. A large sector of the workforce is being exposed to very unsafe workplaces right now...#COVID19au #CloseTheSchools #SaveTeachers #auspol
"['03/18/2020, 23:45:06']",['MichiganVotes'],@DaysSinceI Read the Q drops. #QAnon #WWG1GWA #TheGreatAwakening #TrustThePlan #Adrenochrome #5Gharvesting #FlynnWasSetup #hoax #stormisuponus #LoseWithBiden #MichiganVotes #COVID19
"['03/18/2020, 23:45:06']",['MichiganVotes'],RT @AliAlAhmed_en: I can confirm that an employee at @StateDept has tested positive for #coronavirus . #CPACcoronavirus #MichiganVotes
"['03/18/2020, 23:45:06']",['MichiganVotes'],@realDonaldTrump Listen if you insult @GovWhitmer you are in fact NOT standing with Michigan but against us.  This is not a time to further your political agenda.  #puremichigan #michigancoronavirus #michiganvotes
"['03/18/2020, 23:45:06']",['MichiganVotes'],@BillKristol @gtconway3d Michigander here. @GovWhitmer is doing a great job. I feel she is taking all the appropriate steps to keep us safe. @realDonaldTrump is just butt hurt because she called his administration out on @MSNBC. #coronavirus #CoronavirusOutbreak #MichiganPrimary #michiganvotes
"['03/18/2020, 23:45:06']",['PrimaryElection'],#PrimaryElection: Our goals are that everyone who wants to vote will be able to vote and that no one has to choose between their constitutional right to vote and their health. #COVID19 #COVID19OhioReady
"['03/18/2020, 23:45:06']",['PrimaryElection'],Tracking the #economy &amp; #stockmarket on #SuperTuesday2 #PrimaryElection night with the amazing #FoxNews election team! #WallStreet bounced back ️1000pts after worst day since 2008 on hopes of #payrolltaxcut &amp; deferments to shield #coronavirus impact! What a treat to be included! https://t.co/c2QDKGtE0I
"['03/18/2020, 23:45:06']",['PrimaryElection'],"#DearBernie 
Please go deal with the global crisis &amp; leave the Presidential race to the person who is clearly going to win the #Dem nomination @JoeBiden 

Please stop making people have to choose between being safe &amp; voting in a #PrimaryElection 

#COVID19"
"['03/18/2020, 23:45:06']",['PrimaryElection'],@TomPerez @ninaturner @ChuckRocha @KillerMike @serjtankian #coronavirus #CoronavirusOutbreak #COVID19 #DNCElectionFraud #DemocraticPrimary #PrimaryElection https://t.co/BmLO8s8juD
"['03/18/2020, 23:45:06']",['CashAppWisdom'],RT @Jaslyn44874518: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashApp…
"['03/18/2020, 23:45:06']",['CashAppWisdom'],RT @AudreyYaszmine: @CashApp Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $200-$500 through…
"['03/18/2020, 23:45:06']",['CashAppWisdom'],"RT @AudreyYaszmine: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $200-$500 through CashApp,…"
"['03/18/2020, 23:45:06']",['CashAppWisdom'],"RT @jennyyboo12: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashApp, A…"
